,date,username,displayname,location,language,tweet
1142,2022-04-12 20:45:10+00:00,ClementMargote,Clément Margote,,fr,"@Ca_alors @ELevyCauseur Ils ont fui?
Ils ne pouvaient se battre pour rester, malgré leur faible nombre.
Mais être défendu par un juif qui applaudit et disculpe Pétain!
Quelque doivent les raisons, il s'agit d'un vote communautaire et vous le savez.
Simple question: E . LEVY vote pour qui? 
Les raisons?"
1143,2022-04-12 20:32:40+00:00,kwameforson14,Albert Forson,takoradi ghana,en,@FiankoHenry Please E Levy is not be deducted on transactions ranging 100 cedis and below.
1144,2022-04-12 20:09:54+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"E-Levy will make health care expensive – Private Health Facilities Association

https://t.co/BLRDNaUcyb

#elevy #healthcare #operanews"
1145,2022-04-12 20:09:53+00:00,FlorieAgyemang1,Florence Agyemang,,qme,"@NAkufoAddo @MBawumia  @MoF_Ghana @mocghana @moigovgh @moysgovgh @Youthgh @ParliamentOfGh @GhanaPresidency @tv3_ghana @CaptainSmart_tv @JoyNewsOnTV @Citi973 @modernghanaweb 
#OurTaxesWeMonitor 
#OurLeviesWeProtect
#GhYouthDemands
#Elevy https://t.co/HmIJILRSRa"
1146,2022-04-12 19:53:38+00:00,elinam_eg,mjr,,en,@ShehuSani And Ghana too E levy so they should go back
1147,2022-04-12 19:36:34+00:00,ashanti_youth,ASHANTI REGIONAL YOUTH NETWORK,"Ashanti, Ghana",en,@GhanaPresidency @MBawumia Ghana youth will always be participants to you. You only use them for your reporting and camera evidences. #FixTheCountry #elevy
1148,2022-04-12 19:21:33+00:00,Gharticles,Ghana News Place 🇬🇭,Ghana,en,NEWS We’ll Account For E-levy – Akufo-Addo Pledges https://t.co/3NeqU1VvPB #GhanaPolitics #Elevy #featured #GhArticles GH ARTICLES
1149,2022-04-12 18:37:39+00:00,Kofiepato,ElPato,"Chicago, USA",en,"Watch my latest reaction video: Shatta Wale - Deeper Than Blood Ft Medikal 🇬🇭🔥 | ElPato Reaction

Shatta Wale | Medikal | Deeper Than Blood | #DTB |#deeperthanblood | Stonebwoy |Sarkodie | #elevy | #downflat | #kelvynboy

Watch Now: https://t.co/Q6rvE5TzrF https://t.co/yVweWUbGqf"
1150,2022-04-12 18:37:24+00:00,Baah__Wiredu,Baah Wiredu,"Accra, Ghana",en,@PulseGhana hmmm this e levy thing eeerrrhh
1151,2022-04-12 18:32:38+00:00,Kofiepato,ElPato,"Chicago, USA",en,"Watch my latest reaction video: Jupitar - Celebration 🇬🇭🔥 
ElPato Reaction

Jupitar | #celebration | #elevy | Stonebwoy | Sarkodie | #downflat | Kelvyn Boy

Watch Now: https://t.co/auAlZpDIlS https://t.co/Zl80liaAWV"
1152,2022-04-12 18:15:23+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,Bawumia hosted a program after the SONA and the Finance minister's speech on non governmental platform. 🤣🤣🤣🤣#elevy
1153,2022-04-12 18:12:43+00:00,vintage_kouzin,VINTAGE_KOUZINA,Digital address (GD-185-8285),en,"OFFICIAL VIDEO for 
@vintage_kouzin
 Easter's Bash, this friday and sunday... Anticipate !!!

#UCL
#Downflat 
#elevy 
#NCDs 
Stonebwoy
Kotoko
Bongo
Hala Madrid
Rihanna
Mr Eazi
two sure
Def Jam
Charles Taylor 
Kelvyn Boy
Advantage Chelsea
Bayern https://t.co/0imYONUb9a"
1154,2022-04-12 18:12:37+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"Angry wife of Ghanaian MP threatens to leak sεx tape between her husband and his side chick https://t.co/ybd5B8quqJ 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington"
1155,2022-04-12 18:08:52+00:00,ashanti_youth,ASHANTI REGIONAL YOUTH NETWORK,"Ashanti, Ghana",qht,"#Elevy
#OurLeviesWeMonitor
#OurMoniesWeProtect
#GhYouthDemands https://t.co/NIgl9IPLAa"
1156,2022-04-12 18:07:46+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"Sending 100gh to my kid brother at school means the boy is an industry. 

#elevy"
1157,2022-04-12 18:07:34+00:00,Tuffmarley1,محاد ٢٢,"Accra, Ghana",en,"@MoF_Ghana See stupidness Naa 
How u der see we the youth for real , thunder go fire u all weh der dere , na ur stomach all go turn fire . Stupid policies. Did u promise us E levy , fuck everything u guys say"
1158,2022-04-12 18:06:24+00:00,SamuelAbokyi1,Hon. Samuel Abokyi,"Western, Ghana",en,"You can work harder than anyone and still not make it.
Be calm and say your secret prayers 🙏

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1159,2022-04-12 18:05:00+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"What has happen to agenda 111

#elevy"
1160,2022-04-12 18:04:25+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"WATCH: Asamoah Gyan reveals how he got the name ‘Baby Jet’ https://t.co/TbpjMkWrUk 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1161,2022-04-12 18:04:04+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"Asamoah Gyan: “I wanted to hit Suarez during a Premier League match” https://t.co/JFrUXnUv70 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1162,2022-04-12 18:03:48+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"Erik ten Hag agrees four-year deal to take over as new Manchester United manager https://t.co/GehbdBgUY4 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure"
1163,2022-04-12 18:03:21+00:00,leolob29,𝖑𝖊𝖘𝖑𝖎𝖊 ,"Accra, Ghana",en,The restaurants popping up on bolt food around Spintex 😏 #boltFood #eLevy https://t.co/a7AOOGZSjX
1164,2022-04-12 17:59:13+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"The education ministry is the worst of all in this current administration.

#elevy"
1165,2022-04-12 17:59:06+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"WATCH: Reactions as Tonto Dikeh’s son is caught on camera smacking her bumbum https://t.co/1u99zyJXxf 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1166,2022-04-12 17:58:35+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"How Shatta Wale nearly got arrested in the US because of Elfreda revealed https://t.co/f9QwFcaX6w 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1167,2022-04-12 17:58:07+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"My hands are clean – Ghana School of Law SRC President speaks from Texas https://t.co/W6YvsMulug 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1168,2022-04-12 17:57:35+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"Man dies during sεx competition after finishing the seventh round https://t.co/LAUaskbNFo 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1169,2022-04-12 17:57:15+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"Horny Prestea man shoots prostitute for refusing to take GHC 10 for bonking https://t.co/Gz8JHpaoBt 

Bongo
Tobi
#DownFlat
Access Bank
Mr Eazi
#elevy
Music · Trending
Stonebwoy
Fernandinho
kelvyn boy
Hala Madrid
Bayern Munich
Advantage Chelsea
Denzel Washington
two sure
Nacho"
1170,2022-04-12 17:55:33+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"Bring back Mahama and the NDC. 

#elevy"
1171,2022-04-12 17:54:47+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",in,"The incompetent president Akuffo Addo was in kumasi to launch CTVET at KsTU Adarko jachie Campus.

#elevy"
1172,2022-04-12 17:53:23+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"How can you tax the youth without giving them job.

#elevy"
1173,2022-04-12 17:52:42+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"NPP government has no humanity

#elevy"
1174,2022-04-12 17:51:55+00:00,owusuzeidel,OWUSU ZEIDEL. Super ZOLA𓃵🇬🇭,"Kumasi, Ghana",en,"Tax on tax 

#Elevy"
1175,2022-04-12 17:48:58+00:00,1darln,¹Darlñ🥰,,en,"#Elevy will be account for ~ @NAkufoAddo 

#ElevyForDevelopment
#BuildingGhanaTogether https://t.co/gLerBsvzho"
1176,2022-04-12 17:39:47+00:00,Emrys37812189,Emrys,,en,@thenanaaba Covid self you guys couldn't 3nka E levy
1177,2022-04-12 17:34:45+00:00,Businessweekgh1,Businessweekghana,,qme,"https://t.co/LVf07Klqre
#Election2022  #elevy #Brooklyn #Anonymous #London  #NCDs"
1178,2022-04-12 17:32:43+00:00,avor_eli,Torgbe Eli,,en,"Even #ChelseaFC, despite that humiliating defeat to Hala Madrid are at Bernabeu to be defeated again and you wanna give up in life? Never! 

Drogba/Bongo/ #elevy/ Thomas Tuchel/ #Downflat/ Stonebwoy/"
1179,2022-04-12 17:23:07+00:00,ashanti_youth,ASHANTI REGIONAL YOUTH NETWORK,"Ashanti, Ghana",en,"@GhanaRevenue @GhanaRevenue  have lost GHS 584 million (USD 97 million) in 2019 and in 2020, 19 entities alone lost some GHS 1.6 billion (USD 265 million) saying it was impacted by the Covid-19 pandemic. How can you to protect #elevy since you don't plan for  dangers ahead! #OurLeviesWeMonitor"
1180,2022-04-12 17:21:50+00:00,KingGomez100,Fameye’s Lawyer,CHAPEL SQUARE,tl,"This Hot Afternoon Kweku Frimpong 😂😂😂
#Elevy
#Stonebwoy
#Blacksheriff 
#Nacho
#CharlesTaylor
#BrotherSammy
#shattawale
#Sarkodie
#UCL https://t.co/cCJD2iYmtm"
1181,2022-04-12 17:17:34+00:00,ashanti_youth,ASHANTI REGIONAL YOUTH NETWORK,"Ashanti, Ghana",en,"@GhanaRevenue  have lost GHS 584 million (USD 97 million) in 2019 and in 2020, 19 entities alone lost some GHS 1.6 billion (USD 265 million) saying it was impacted by the Covid-19 pandemic. How can you to protect #elevy since you don't plan for  dangers ahead! #OurLeviesWeMonitor https://t.co/yIJmqaY26k"
1182,2022-04-12 17:03:06+00:00,MarieStopes_Gh,Marie Stopes Ghana 🇬🇭,"Accra, Ghana",en,"STI's do not go away without treatment. Left untreated, some STI's can lead to serious health issues. Seeking timely testing and treatment is the best thing to do.
Chat us on WhatsApp 0244208585 for help or visit https://t.co/Zsy14xcrYd to know more
#elevy 
Bongo
Kwahu
#DownFlat https://t.co/nSDw1WgSi7"
1183,2022-04-12 17:02:50+00:00,Quetzal00862691,Quetzal,,fr,Je rejoins E. Levy. Les montants de dépenses pour les campagnes devraient être les mêmes pour tous et financés  par l’état quel que soit le candidat dès lors qu’il a obtenu ses parrainages. Tous n’ont pas les mêmes moyens et c’est totalement injuste. https://t.co/EO9hOMN4Ls
1184,2022-04-12 16:45:25+00:00,Robinso2040,Robinson,,en,"If you like it or not I'll come
                                ~e levy"
1185,2022-04-12 16:43:57+00:00,Miss_Hayford,Bernice,,en,"Youths will travel to seek better living conditions in other countries, and leave Ghana, bc the country doesn't favor the upcoming. #elevy"
1186,2022-04-12 16:43:02+00:00,AdamSadiq020900,Adams,,en,@cdzas It will very interesting if one of them petition government to SC over d e levy since they are not represented in parliament. unanimous FC as usual
1187,2022-04-12 16:41:14+00:00,Miss_Hayford,Bernice,,und,🤦🤦 #elevy
1188,2022-04-12 16:39:12+00:00,Qwasi_s,K W A S I,"Tema, GH",en,@Kwaku_Specter Finding ways of making E levy benefit them too
1189,2022-04-12 16:34:14+00:00,prospero103,Sexorm 🛸🇬🇭,Earth ,tl,@gunnerqueen E levy waaakye
1190,2022-04-12 16:26:34+00:00,JoeDouggy,Douglas Boateng,"Accra, Ghana",en,@Jayden_JoJ @ric_palm1 😄😄They will come to understand the benefit of e levy
1191,2022-04-12 16:18:57+00:00,FergieSer,Ser Fergie,,en,"@ManishmaJeffery @GhanaSocialU Why tax me for sending money to my relatives or friend 
When the transactions involve buying of a good or services that’s wen I believe it should take effect 
From her argument tho but generally I don’t support the e levy"
1192,2022-04-12 16:18:30+00:00,ghanalatestsons,ghanalatestsongs.com,"Accra, Ghana",in,"👀Brother Sammy – Allahu Akbar 
Download below
https://t.co/XC0MAfWYbn 

Stonebwoy Black Sheriff #Downflat Brother Sammy Kotoko #elevy Kwahu Shatta"
1193,2022-04-12 15:48:44+00:00,adams_loyalty,adams,,en,@MoF_Ghana U people will regret this e levy thing u wait and see. Taxing money that has already been taxed. Wicked old men and women trying to take our daily bread
1194,2022-04-12 15:17:15+00:00,peacefmonline,Peace FM Online,Ghana,en,E-Levy-Passage-Lets-Accept-Innovation-To-Grow-Economy---Dr-Nyarko https://t.co/0byggh85Nd
1195,2022-04-12 15:00:07+00:00,KwabenaGyam_,👑OGYAM👑,Okwantuni mm)br),ht,@WofahKay1 Pakistan nso E levy w) h)?
1196,2022-04-12 14:50:48+00:00,afrifa_daniel12,kobb.y49,,en,"@GhanaPresidency As you’re talking of e levy for development n blah blah  , be reminded you still owe student nurses our allowances n we’re sick n tired of waiting , I bet you people receive ur salaries every month without delay ,so why the delay with the kakra we too go take chop"
1197,2022-04-12 14:33:14+00:00,MaastrichtRep,Stoppez Net,Méditerranée,fr,"@SudRadio @ELevyCauseur @LydiaGuirous @RNational_off Merci à E Lévy pour son honnêteté intellectuelle , pour le reste c’était pitoyable ."
1198,2022-04-12 14:05:05+00:00,PrinceHenry_PHK,PRINCE HENRY KOFORIDUA 🇬🇭💯,Ghana,en,"Say no to momo tax aka #Elevy 
Paying Elevy is Nonsense and I agree with Dr Bawumia. 
Corruption Captain Nana Akufo-Addo will not listen to Ghanaians who voted for him but will rather pass on more hardships unto Ghanaians. https://t.co/vL6WOuRuPJ"
1199,2022-04-12 14:03:43+00:00,snearkerjoint,👟 sneakers4sale 👟,"Accra, Ghana",ht,"Kotoko 
The G.O.A.T
Medikal
Rihanna Baby Jet Brother Sammy esther smith ken dapaah
2sure
Black Sheriff
Stonebwoy
Kotoko
The G.O.A.T
Medikal
Rihanna
Baby Jet
Brother Sammy
esther smith ken dapaah 2sure
#pointofview 
#elevy  #NCDs https://t.co/gIYBdg8joT"
1200,2022-04-12 14:01:06+00:00,wsbettingGh,World Star Betting Ghana,Ghana,en,"Tonight's Action is brought to you by the #UCL
Alongside boosted odds from #wsbgh
Dial📲*713*444# to bet with 0 data 💯
Click here for boosted odds https://t.co/6ppXzwh2NE

#ChelseaRealMadrid #elevy #NCDs | 2sure | Black Sheriff | Brother Sammy https://t.co/xUfYPiF0zo"
1201,2022-04-12 14:00:01+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"We Will Account For E-Levy – Akufo-Addo To Ghanaians

https://t.co/IXxlVao4tl

#elevy #Ghana"
1202,2022-04-12 13:39:33+00:00,GhKojoMensah,kojo mensah,KOFORIDUA,en,"Captain Smart kindly play this video on your show after you have finished your morning program. 
Paying #Elevy is foolish and Nonsense and I agree with Dr Bawumia on this point .
The hardships is unbearable under Nana Akufo-Addo led NPP gov . https://t.co/taESolqjIm"
1203,2022-04-12 13:34:27+00:00,Georges402,Ghana somewhere,Ghana,qme,#cryptocurrency #BeastMovie #Durban #봄의_꽃말은_세훈  #elevy https://t.co/RsKwBIbifK
1204,2022-04-12 13:22:33+00:00,vintage_kouzin,VINTAGE_KOUZINA,Digital address (GD-185-8285),en,"OFFICIAL VIDEO for @vintage_kouzin Easter's Bash, this friday and sunday... Anticipate !!!

Stonebwoy
Kotoko
The G.O.A.T
Medikal
Rihanna
Baby Jet
Brother Sammy
esther smith
ken dapaah
2sure

#pointofview 
#elevy 
#NCDs https://t.co/jhHL6LJJy7"
1205,2022-04-12 12:58:38+00:00,rebeccaasekpe,REBECCA EKPE,Ghana,qht,#ELEVY https://t.co/mEItaFf79G
1206,2022-04-12 12:06:45+00:00,koffisenior1,SENIOR KOFFI,"Greater Accra, Ghana",en,government of Ghana said because of COVID-19  and Russia 🇷🇺 and Ukrainian war that why our GDP has falling .he is busy hearing private jet and still telling Ghanaians to pay E levy which kind of greedy old men who called their self our leaders doing in to youth of Africa
1207,2022-04-12 12:00:00+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"E-levy: Panic withdrawals aren’t high – Govt’s Spokesperson on Security

https://t.co/u5mfXjMD7h

#elevy #Ghana"
1208,2022-04-12 11:59:43+00:00,charliekwamegh,GHANA BOI || CREATOR: “NEW VOICES” SHOW,Worldwide ,en,"All I can say is 🔥🔥🔥🔥🔥🚀🚀🚀

#elevy #funkeakindele #FixTheCountry #SneakerNyameAt200k https://t.co/wlGlz4EnuK"
1209,2022-04-12 11:57:38+00:00,MasterMawuena,Barca Besu Bue !! Bue !!,🚌 Accra 🚖 🇬🇭,en,"Kan Dapaah | Thomas Tuchel | The G.O.A.T. | Ajax | E-Levy #elevy

As a patriotic Ghanaian you'll pay 246.50 as E-Levy charge when you send or receive Ghc 10,000 via Momo. 

Will you return the said amount (Ghc 246.50) when the system fails to deduct it? 

Follow 
@MasterMawuena"
1210,2022-04-12 11:53:48+00:00,akoswa_linda,Linda Akoswa Fremah,"Ashanti, Ghana",en,@MoF_Ghana Ghana's #Elevy. I think it's not too late to stop this #nonsense ! https://t.co/qeGZldeUNs
1211,2022-04-12 11:50:23+00:00,akoswa_linda,Linda Akoswa Fremah,"Ashanti, Ghana",en,"Ghana's poor taxation system would not sustain the country for development, if @NAkufoAddo @MoF_Ghana and @GhanaPresidency continue to plug their ears against all warning threats, this #Elevy is threatening to pose. #GhYouthDemands
#OurMoniesWeProtect
#OurLeviesWeMonitor
#Elevy"
1212,2022-04-12 11:49:45+00:00,ashanti_youth,ASHANTI REGIONAL YOUTH NETWORK,"Ashanti, Ghana",en,"Ghana's poor taxation system would not sustain the country for development, if @NAkufoAddo @MoF_Ghana and @GhanaPresidency continue to plug their ears against all warning threats, this #Elevy is threatening to pose. #GhYouthDemands
#OurMoniesWeProtect
#OurLeviesWeMonitor
#Elevy"
